Time sec,Volt CH 1,Volt,Volt CH 2,Current,Power,RF,RR,LF,LR,CPM,MPH
276.63,5.19E+00,25.42,6.10E-05,0.08,2.068780047,7.69E+01,7.98E+01,7.79E+01,7.65E+01,0.00E+00,0.00
276.66,5.19E+00,25.42,7.63E-05,0.10,2.58597167,7.69E+01,7.97E+01,7.80E+01,7.62E+01,0.00E+00,0.00
276.69,5.19E+00,25.43,9.16E-05,0.12,3.104075861,7.69E+01,7.97E+01,7.78E+01,7.64E+01,0.00E+00,0.00
276.72,5.19E+00,25.43,6.10E-05,0.08,2.069386168,7.69E+01,7.98E+01,7.78E+01,7.65E+01,0.00E+00,0.00
276.75,5.19E+00,25.42,6.10E-05,0.08,2.068780047,7.69E+01,7.96E+01,7.78E+01,7.62E+01,0.00E+00,0.00
276.78,5.19E+00,25.42,6.10E-05,0.08,2.068780047,7.69E+01,7.97E+01,7.78E+01,7.62E+01,0.00E+00,0.00
276.81,5.19E+00,25.42,6.10E-05,0.08,2.068780047,7.69E+01,7.97E+01,7.78E+01,7.62E+01,0.00E+00,0.00
276.84,5.19E+00,25.42,4.58E-05,0.06,1.551585036,7.69E+01,7.96E+01,7.79E+01,7.63E+01,0.00E+00,0.00
276.87,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.68E+01,7.96E+01,7.78E+01,7.64E+01,0.00E+00,0.00
276.9,5.19E+00,25.44,7.63E-05,0.10,2.588254587,7.69E+01,7.96E+01,7.78E+01,7.62E+01,0.00E+00,0.00
276.93,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.69E+01,7.97E+01,7.78E+01,7.62E+01,0.00E+00,0.00
276.96,5.19E+00,25.43,6.10E-05,0.08,2.069386168,7.69E+01,7.97E+01,7.78E+01,7.62E+01,0.00E+00,0.00
276.99,5.19E+00,25.43,6.10E-05,0.08,2.069386168,7.69E+01,7.96E+01,7.78E+01,7.62E+01,0.00E+00,0.00
277.02,5.19E+00,25.42,7.63E-05,0.10,2.58597167,7.68E+01,7.96E+01,7.78E+01,7.63E+01,0.00E+00,0.00
277.05,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.69E+01,7.97E+01,7.78E+01,7.63E+01,0.00E+00,0.00
277.08,5.19E+00,25.42,7.63E-05,0.10,2.58597167,7.68E+01,7.96E+01,7.79E+01,7.63E+01,0.00E+00,0.00
277.11,5.19E+00,25.42,7.63E-05,0.10,2.58597167,7.68E+01,7.95E+01,7.79E+01,7.64E+01,0.00E+00,0.00
277.14,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.68E+01,7.96E+01,7.79E+01,7.62E+01,0.00E+00,0.00
277.17,5.19E+00,25.41,3.05E-05,0.04,1.03408497,7.68E+01,7.95E+01,7.79E+01,7.63E+01,0.00E+00,0.00
277.2,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.68E+01,7.97E+01,7.79E+01,7.63E+01,0.00E+00,0.00
277.23,5.19E+00,25.43,9.16E-05,0.12,3.104075861,7.67E+01,7.97E+01,7.79E+01,7.62E+01,0.00E+00,0.00
277.26,5.19E+00,25.42,9.16E-05,0.12,3.103166682,7.69E+01,7.97E+01,7.77E+01,7.62E+01,0.00E+00,0.00
277.29,5.19E+00,25.43,6.10E-05,0.08,2.069386168,7.68E+01,7.96E+01,7.78E+01,7.63E+01,0.00E+00,0.00
277.32,5.19E+00,25.42,1.07E-04,0.14,3.620378641,7.68E+01,7.95E+01,7.77E+01,7.64E+01,0.00E+00,0.00
277.35,5.19E+00,25.44,7.63E-05,0.10,2.588254587,7.69E+01,7.97E+01,7.78E+01,7.62E+01,0.00E+00,0.00
277.38,5.19E+00,25.41,7.63E-05,0.10,2.585209036,7.67E+01,7.97E+01,7.78E+01,7.62E+01,0.00E+00,0.00
277.41,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.68E+01,7.96E+01,7.78E+01,7.62E+01,0.00E+00,0.00
277.44,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.68E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
277.47,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.67E+01,7.96E+01,7.78E+01,7.62E+01,0.00E+00,0.00
277.5,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.67E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
277.53,5.19E+00,25.43,6.10E-05,0.08,2.069386168,7.68E+01,7.97E+01,7.77E+01,7.62E+01,0.00E+00,0.00
277.56,5.19E+00,25.42,7.63E-05,0.10,2.58597167,7.68E+01,7.97E+01,7.78E+01,7.62E+01,0.00E+00,0.00
277.59,5.19E+00,25.43,3.05E-05,0.04,1.034693084,7.67E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
277.62,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.69E+01,7.96E+01,7.78E+01,7.62E+01,0.00E+00,0.00
277.65,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.67E+01,7.96E+01,7.78E+01,7.63E+01,0.00E+00,0.00
277.68,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.69E+01,7.98E+01,7.79E+01,7.63E+01,0.00E+00,0.00
277.71,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.69E+01,7.97E+01,7.80E+01,7.63E+01,0.00E+00,0.00
277.74,5.19E+00,25.43,9.16E-05,0.12,3.104075861,7.68E+01,7.98E+01,7.79E+01,7.63E+01,0.00E+00,0.00
277.77,5.19E+00,25.43,1.07E-04,0.14,3.621439355,7.69E+01,7.96E+01,7.77E+01,7.63E+01,0.00E+00,0.00
277.8,5.19E+00,25.44,4.58E-05,0.06,1.552497207,7.68E+01,7.97E+01,7.78E+01,7.63E+01,0.00E+00,0.00
277.83,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.67E+01,7.98E+01,7.79E+01,7.64E+01,0.00E+00,0.00
277.86,5.19E+00,25.42,4.58E-05,0.06,1.551585036,7.67E+01,7.97E+01,7.78E+01,7.63E+01,0.00E+00,0.00
277.89,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.69E+01,7.97E+01,7.80E+01,7.65E+01,0.00E+00,0.00
277.92,5.19E+00,25.42,7.63E-05,0.10,2.58597167,7.68E+01,7.97E+01,7.79E+01,7.64E+01,0.00E+00,0.00
277.95,5.19E+00,25.44,9.16E-05,0.12,3.104991022,7.68E+01,7.98E+01,7.79E+01,7.63E+01,0.00E+00,0.00
277.98,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.67E+01,7.97E+01,7.77E+01,7.63E+01,0.00E+00,0.00
278.01,5.19E+00,25.44,6.10E-05,0.08,2.070606383,7.68E+01,7.97E+01,7.79E+01,7.62E+01,0.00E+00,0.00
278.04,5.19E+00,25.43,9.16E-05,0.12,3.104075861,7.67E+01,7.97E+01,7.78E+01,7.64E+01,0.00E+00,0.00
278.07,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.67E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.1,5.19E+00,25.43,6.10E-05,0.08,2.069386168,7.67E+01,7.97E+01,7.76E+01,7.63E+01,0.00E+00,0.00
278.13,5.19E+00,25.43,1.22E-04,0.16,4.138758773,7.67E+01,7.97E+01,7.77E+01,7.61E+01,0.00E+00,0.00
278.16,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.67E+01,7.97E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.19,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.67E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.22,5.19E+00,25.44,7.63E-05,0.10,2.588254587,7.67E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.25,5.19E+00,25.44,6.10E-05,0.08,2.070606383,7.67E+01,7.95E+01,7.77E+01,7.60E+01,0.00E+00,0.00
278.28,5.19E+00,25.44,9.16E-05,0.12,3.105906182,7.67E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.31,5.19E+00,25.44,7.63E-05,0.10,2.588254587,7.67E+01,7.96E+01,7.78E+01,7.62E+01,0.00E+00,0.00
278.34,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.67E+01,7.96E+01,7.79E+01,7.62E+01,0.00E+00,0.00
278.37,5.19E+00,25.44,3.05E-05,0.04,1.035303192,7.67E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.4,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.67E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.43,5.19E+00,25.42,6.10E-05,0.08,2.068780047,7.66E+01,7.96E+01,7.77E+01,7.61E+01,0.00E+00,0.00
278.46,5.19E+00,25.42,3.05E-05,0.04,1.034390024,7.66E+01,7.95E+01,7.79E+01,7.62E+01,0.00E+00,0.00
278.49,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.67E+01,7.97E+01,7.78E+01,7.62E+01,0.00E+00,0.00
278.52,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.68E+01,7.97E+01,7.79E+01,7.63E+01,0.00E+00,0.00
278.55,5.19E+00,25.43,6.10E-05,0.08,2.069386168,7.67E+01,7.98E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.58,5.19E+00,25.41,7.63E-05,0.10,2.585209036,7.67E+01,7.97E+01,7.79E+01,7.62E+01,0.00E+00,0.00
278.61,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.67E+01,7.96E+01,7.79E+01,7.62E+01,0.00E+00,0.00
278.64,5.19E+00,25.44,6.10E-05,0.08,2.070606383,7.67E+01,7.97E+01,7.79E+01,7.63E+01,0.00E+00,0.00
278.67,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.67E+01,7.95E+01,7.77E+01,7.61E+01,0.00E+00,0.00
278.7,5.19E+00,25.43,3.05E-05,0.04,1.034693084,7.67E+01,7.97E+01,7.76E+01,7.61E+01,0.00E+00,0.00
278.73,5.19E+00,25.44,9.16E-05,0.12,3.104991022,7.66E+01,7.96E+01,7.77E+01,7.60E+01,0.00E+00,0.00
278.76,5.19E+00,25.45,7.63E-05,0.10,2.589012236,7.65E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.79,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.67E+01,7.95E+01,7.78E+01,7.60E+01,0.00E+00,0.00
278.82,5.19E+00,25.42,6.10E-05,0.08,2.068780047,7.66E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.85,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.66E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.88,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.66E+01,7.95E+01,7.77E+01,7.61E+01,0.00E+00,0.00
278.91,5.19E+00,25.44,6.10E-05,0.08,2.070606383,7.67E+01,7.95E+01,7.77E+01,7.61E+01,0.00E+00,0.00
278.94,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.66E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
278.97,5.19E+00,25.44,1.07E-04,0.14,3.622507048,7.67E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.67E+01,7.95E+01,7.77E+01,7.60E+01,0.00E+00,0.00
279.03,5.19E+00,25.44,9.16E-05,0.12,3.104991022,7.66E+01,7.96E+01,7.77E+01,7.61E+01,0.00E+00,0.00
279.06,5.19E+00,25.44,1.07E-04,0.14,3.622507048,7.66E+01,7.96E+01,7.76E+01,7.62E+01,0.00E+00,0.00
279.09,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.66E+01,7.95E+01,7.76E+01,7.61E+01,0.00E+00,0.00
279.12,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.67E+01,7.95E+01,7.77E+01,7.60E+01,0.00E+00,0.00
279.15,5.19E+00,25.44,6.10E-05,0.08,2.070606383,7.67E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.18,5.19E+00,25.42,6.10E-05,0.08,2.068780047,7.66E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.21,5.19E+00,25.43,6.10E-05,0.08,2.069386168,7.66E+01,7.95E+01,7.77E+01,7.60E+01,0.00E+00,0.00
279.24,5.19E+00,25.44,7.63E-05,0.10,2.588254587,7.66E+01,7.94E+01,7.77E+01,7.61E+01,0.00E+00,0.00
279.27,5.19E+00,25.45,7.63E-05,0.10,2.589012236,7.67E+01,7.95E+01,7.76E+01,7.62E+01,0.00E+00,0.00
279.3,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.67E+01,7.95E+01,7.76E+01,7.61E+01,0.00E+00,0.00
279.33,5.19E+00,25.43,1.53E-05,0.02,0.517346542,7.67E+01,7.95E+01,7.75E+01,7.62E+01,0.00E+00,0.00
279.36,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.65E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.39,5.19E+00,25.45,7.63E-05,0.10,2.589012236,7.65E+01,7.95E+01,7.77E+01,7.61E+01,0.00E+00,0.00
279.42,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.66E+01,7.95E+01,7.77E+01,7.61E+01,0.00E+00,0.00
279.45,5.19E+00,25.42,3.05E-05,0.04,1.034390024,7.66E+01,7.95E+01,7.77E+01,7.60E+01,0.00E+00,0.00
279.48,5.19E+00,25.44,6.10E-05,0.08,2.070606383,7.67E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.51,5.19E+00,25.45,1.22E-04,0.16,4.142411433,7.66E+01,7.97E+01,7.79E+01,7.62E+01,0.00E+00,0.00
279.54,5.19E+00,25.44,9.16E-05,0.12,3.104991022,7.66E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.57,5.19E+00,25.45,4.58E-05,0.06,1.553409378,7.67E+01,7.96E+01,7.77E+01,7.63E+01,0.00E+00,0.00
279.6,5.19E+00,25.43,7.63E-05,0.10,2.586729319,7.66E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.63,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.66E+01,7.97E+01,7.78E+01,7.62E+01,0.00E+00,0.00
279.66,5.20E+00,25.46,7.63E-05,0.10,2.58977487,7.65E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.69,5.19E+00,25.44,9.16E-05,0.12,3.104991022,7.66E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.72,5.19E+00,25.44,9.16E-05,0.12,3.104991022,7.65E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.75,5.19E+00,25.45,7.63E-05,0.10,2.589012236,7.66E+01,7.96E+01,7.78E+01,7.62E+01,0.00E+00,0.00
279.78,5.19E+00,25.45,7.63E-05,0.10,2.589012236,7.66E+01,7.97E+01,7.78E+01,7.62E+01,0.00E+00,0.00
279.81,5.19E+00,25.44,1.07E-04,0.14,3.623574741,7.65E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.84,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.67E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.87,5.19E+00,25.43,4.58E-05,0.06,1.552039626,7.67E+01,7.97E+01,7.77E+01,7.63E+01,0.00E+00,0.00
279.9,5.19E+00,25.45,7.63E-05,0.10,2.589012236,7.66E+01,7.97E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.93,5.20E+00,25.46,9.16E-05,0.12,3.107730523,7.67E+01,7.97E+01,7.77E+01,7.60E+01,0.00E+00,0.00
279.96,5.20E+00,25.47,3.05E-05,0.04,1.036214366,7.66E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
279.99,5.19E+00,25.44,3.05E-05,0.04,1.034998138,7.65E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
280.02,5.19E+00,25.44,1.07E-04,0.14,3.622507048,7.66E+01,7.96E+01,7.77E+01,7.62E+01,0.00E+00,0.00
280.05,5.19E+00,25.43,4.58E-05,0.06,1.552039626,7.66E+01,7.96E+01,7.77E+01,7.64E+01,0.00E+00,0.00
280.08,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.65E+01,7.95E+01,7.76E+01,7.61E+01,0.00E+00,0.00
280.11,5.19E+00,25.44,4.58E-05,0.06,1.552497207,7.65E+01,7.95E+01,7.75E+01,7.61E+01,0.00E+00,0.00
280.14,5.19E+00,25.45,1.07E-04,0.14,3.624635455,7.65E+01,7.95E+01,7.75E+01,7.60E+01,0.00E+00,0.00
280.17,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.65E+01,7.95E+01,7.76E+01,7.60E+01,0.00E+00,0.00
280.2,5.20E+00,25.46,6.10E-05,0.08,2.071822611,7.65E+01,7.95E+01,7.75E+01,7.60E+01,0.00E+00,0.00
280.23,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.63E+01,7.95E+01,7.75E+01,7.60E+01,0.00E+00,0.00
280.26,5.20E+00,25.47,6.10E-05,0.08,2.072428732,7.65E+01,7.94E+01,7.76E+01,7.61E+01,0.00E+00,0.00
280.29,5.19E+00,25.45,3.05E-05,0.04,1.035606252,7.64E+01,7.95E+01,7.76E+01,7.61E+01,0.00E+00,0.00
280.32,5.19E+00,25.45,9.16E-05,0.12,3.106815362,7.65E+01,7.95E+01,7.75E+01,7.61E+01,0.00E+00,0.00
280.35,5.19E+00,25.44,7.63E-05,0.10,2.587491953,7.65E+01,7.95E+01,7.75E+01,7.60E+01,0.00E+00,0.00
280.38,5.20E+00,25.46,7.63E-05,0.10,2.58977487,7.65E+01,7.95E+01,7.75E+01,7.61E+01,0.00E+00,0.00
280.41,5.19E+00,25.42,3.05E-05,0.04,1.034390024,7.63E+01,7.95E+01,7.76E+01,7.60E+01,0.00E+00,0.00
280.44,5.19E+00,25.45,6.10E-05,0.08,2.071212504,7.63E+01,7.95E+01,7.75E+01,7.60E+01,0.00E+00,0.00
280.47,5.20E+00,25.46,3.05E-05,0.04,1.035911306,7.64E+01,7.95E+01,7.75E+01,7.61E+01,0.00E+00,0.00
280.5,5.19E+00,25.44,7.63E-05,0.10,2.588254587,7.64E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
280.53,5.19E+00,25.45,9.16E-05,0.12,3.106815362,7.65E+01,7.95E+01,7.76E+01,7.61E+01,0.00E+00,0.00
280.56,5.20E+00,25.46,1.07E-04,0.14,3.625703148,7.63E+01,7.95E+01,7.75E+01,7.60E+01,0.00E+00,0.00
280.59,5.19E+00,25.44,4.58E-05,0.06,1.552954787,7.65E+01,7.93E+01,7.75E+01,7.61E+01,0.00E+00,0.00
280.62,5.19E+00,25.45,4.58E-05,0.06,1.553409378,7.64E+01,7.95E+01,7.75E+01,7.62E+01,0.00E+00,0.00
280.65,5.19E+00,25.45,1.07E-04,0.14,3.624635455,7.63E+01,7.94E+01,7.76E+01,7.61E+01,0.00E+00,0.00
280.68,5.19E+00,25.45,7.63E-05,0.10,2.589012236,7.62E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
280.71,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.63E+01,7.92E+01,7.74E+01,7.58E+01,0.00E+00,0.00
280.74,5.19E+00,25.45,7.63E-05,0.10,2.589012236,7.62E+01,7.92E+01,7.75E+01,7.59E+01,0.00E+00,0.00
280.77,5.20E+00,25.46,6.10E-05,0.08,2.071822611,7.62E+01,7.92E+01,7.75E+01,7.60E+01,0.00E+00,0.00
280.8,5.19E+00,25.44,9.16E-05,0.12,3.105906182,7.62E+01,7.93E+01,7.73E+01,7.60E+01,0.00E+00,0.00
280.83,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.62E+01,7.93E+01,7.73E+01,7.60E+01,0.00E+00,0.00
280.86,5.20E+00,25.46,6.10E-05,0.08,2.071822611,7.62E+01,7.93E+01,7.75E+01,7.59E+01,0.00E+00,0.00
280.89,5.20E+00,25.46,9.16E-05,0.12,3.107730523,7.62E+01,7.93E+01,7.75E+01,7.59E+01,0.00E+00,0.00
280.92,5.19E+00,25.45,7.63E-05,0.10,2.589012236,7.62E+01,7.92E+01,7.73E+01,7.60E+01,0.00E+00,0.00
280.95,5.20E+00,25.46,6.10E-05,0.08,2.071822611,7.62E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
280.98,5.19E+00,25.44,6.10E-05,0.08,2.069996275,7.62E+01,7.92E+01,7.73E+01,7.58E+01,0.00E+00,0.00
281.01,5.19E+00,25.45,3.05E-05,0.04,1.035606252,7.62E+01,7.93E+01,7.74E+01,7.59E+01,0.00E+00,0.00
281.04,5.19E+00,25.44,4.58E-05,0.06,1.552497207,7.62E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.07,5.19E+00,25.44,7.63E-05,0.10,2.588254587,7.62E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.1,5.19E+00,25.45,6.10E-05,0.08,2.071212504,7.63E+01,7.95E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.13,5.19E+00,25.44,6.10E-05,0.08,2.070606383,7.63E+01,7.95E+01,7.75E+01,7.61E+01,0.00E+00,0.00
281.16,5.19E+00,25.45,9.16E-05,0.12,3.106815362,7.64E+01,7.95E+01,7.75E+01,7.61E+01,0.00E+00,0.00
281.19,5.19E+00,25.43,9.16E-05,0.12,3.104075861,7.64E+01,7.93E+01,7.75E+01,7.61E+01,0.00E+00,0.00
281.22,5.20E+00,25.46,3.05E-05,0.04,1.035911306,7.64E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.25,5.19E+00,25.44,6.10E-05,0.08,2.070606383,7.64E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.28,5.20E+00,25.46,6.10E-05,0.08,2.071822611,7.62E+01,7.94E+01,7.76E+01,7.61E+01,0.00E+00,0.00
281.31,5.20E+00,25.46,7.63E-05,0.10,2.58977487,7.63E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.34,5.19E+00,25.45,6.10E-05,0.08,2.071212504,7.64E+01,7.93E+01,7.77E+01,7.60E+01,0.00E+00,0.00
281.37,5.20E+00,25.46,7.63E-05,0.10,2.58977487,7.63E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.4,5.20E+00,25.47,7.63E-05,0.10,2.590532519,7.63E+01,7.95E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.43,5.20E+00,25.47,7.63E-05,0.10,2.590532519,7.63E+01,7.95E+01,7.75E+01,7.61E+01,0.00E+00,0.00
281.46,5.19E+00,25.45,6.10E-05,0.08,2.071212504,7.62E+01,7.94E+01,7.75E+01,7.62E+01,0.00E+00,0.00
281.49,5.20E+00,25.46,4.58E-05,0.06,1.553866959,7.64E+01,7.95E+01,7.76E+01,7.62E+01,0.00E+00,0.00
281.52,5.20E+00,25.46,1.07E-04,0.14,3.625703148,7.64E+01,7.95E+01,7.77E+01,7.63E+01,0.00E+00,0.00
281.55,5.20E+00,25.46,3.05E-05,0.04,1.035911306,7.63E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
281.58,5.19E+00,25.45,6.10E-05,0.08,2.071212504,7.63E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
281.61,5.20E+00,25.46,3.05E-05,0.04,1.035911306,7.63E+01,7.95E+01,7.77E+01,7.62E+01,0.00E+00,0.00
281.64,5.19E+00,25.44,7.63E-05,0.10,2.588254587,7.64E+01,7.94E+01,7.76E+01,7.62E+01,0.00E+00,0.00
281.67,5.20E+00,25.46,7.63E-05,0.10,2.58977487,7.64E+01,7.93E+01,7.75E+01,7.61E+01,0.00E+00,0.00
281.7,5.19E+00,25.45,4.58E-05,0.06,1.553409378,7.62E+01,7.93E+01,7.75E+01,7.61E+01,0.00E+00,0.00
281.73,5.20E+00,25.46,7.63E-05,0.10,2.58977487,7.62E+01,7.94E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.76,5.20E+00,25.46,7.63E-05,0.10,2.58977487,7.62E+01,7.94E+01,7.77E+01,7.61E+01,0.00E+00,0.00
281.79,5.20E+00,25.46,6.10E-05,0.08,2.071822611,7.62E+01,7.93E+01,7.75E+01,7.61E+01,0.00E+00,0.00
281.82,5.19E+00,25.45,6.10E-05,0.08,2.071212504,7.63E+01,7.94E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.85,5.20E+00,25.46,6.10E-05,0.08,2.071822611,7.62E+01,7.93E+01,7.75E+01,7.62E+01,0.00E+00,0.00
281.88,5.19E+00,25.45,6.10E-05,0.08,2.071212504,7.62E+01,7.94E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.91,5.19E+00,25.45,6.10E-05,0.08,2.071212504,7.62E+01,7.94E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.94,5.20E+00,25.46,9.16E-05,0.12,3.107730523,7.62E+01,7.94E+01,7.75E+01,7.60E+01,0.00E+00,0.00
281.97,5.19E+00,25.45,1.07E-04,0.14,3.624635455,7.63E+01,7.94E+01,7.75E+01,7.60E+01,0.00E+00,0.00
282,5.19E+00,25.45,1.07E-04,0.14,3.624635455,7.63E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
282.03,5.19E+00,25.45,9.16E-05,0.12,3.106815362,7.62E+01,7.94E+01,7.75E+01,7.60E+01,0.00E+00,0.00
282.06,5.20E+00,25.46,7.63E-05,0.10,2.58977487,7.62E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
282.09,5.20E+00,25.46,7.63E-05,0.10,2.58977487,7.62E+01,7.94E+01,7.75E+01,7.60E+01,0.00E+00,0.00
282.12,5.19E+00,25.45,4.58E-05,0.06,1.553409378,7.62E+01,7.93E+01,7.75E+01,7.61E+01,0.00E+00,0.00
282.15,5.19E+00,25.44,7.63E-05,0.10,2.588254587,7.62E+01,7.94E+01,7.75E+01,7.61E+01,0.00E+00,0.00
282.18,5.20E+00,25.46,6.10E-05,0.08,2.071822611,7.62E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
282.21,5.19E+00,25.45,4.58E-05,0.06,1.553409378,7.61E+01,7.94E+01,7.75E+01,7.60E+01,0.00E+00,0.00
282.24,5.19E+00,25.45,6.10E-05,0.08,2.071212504,7.62E+01,7.93E+01,7.75E+01,7.60E+01,0.00E+00,0.00
282.27,5.20E+00,25.46,6.10E-05,0.08,2.071822611,7.62E+01,7.94E+01,7.74E+01,7.59E+01,0.00E+00,0.00
282.3,5.20E+00,25.46,9.16E-05,0.12,3.107730523,7.60E+01,7.91E+01,7.73E+01,7.58E+01,0.00E+00,0.00
282.33,5.19E+00,25.45,6.10E-05,0.08,2.071212504,7.61E+01,7.92E+01,7.73E+01,7.58E+01,0.00E+00,0.00
282.36,5.19E+00,25.44,6.10E-05,0.08,2.070606383,7.59E+01,7.93E+01,7.74E+01,7.58E+01,0.00E+00,0.00
282.39,5.19E+00,25.44,1.07E-04,0.14,3.623574741,7.61E+01,7.93E+01,7.74E+01,7.59E+01,0.00E+00,0.00
282.42,5.20E+00,25.46,6.10E-05,0.08,2.071822611,7.60E+01,7.91E+01,7.73E+01,7.60E+01,0.00E+00,0.00
282.45,5.20E+00,25.47,4.58E-05,0.06,1.554321549,7.61E+01,7.92E+01,7.73E+01,7.59E+01,0.00E+00,0.00
282.48,5.20E+00,25.46,7.63E-05,0.10,2.58977487,7.62E+01,7.95E+01,7.75E+01,7.62E+01,0.00E+00,0.00
